age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
,2021-12-17,pp_voc_R[71],1.075448,1.1489,1.224035,1.310694,1.4021375,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-18,pp_voc_R[72],0.92711545,1.084162,1.232515,1.37746,1.5365665,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-18,pp_voc_R[73],1.054084,1.132384,1.219185,1.315664,1.414598,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-18,pp_voc_R[74],1.111578,1.19939,1.28899,1.392972,1.5150645,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-18,pp_voc_R[75],1.0581975,1.135896,1.223925,1.315768,1.4197875,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-18,pp_voc_R[76],1.1055685,1.228462,1.365085,1.506942,1.6774815,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-18,pp_voc_R[77],1.063238,1.203654,1.343135,1.492518,1.6617275,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-18,pp_voc_R[78],1.0756445,1.14718,1.22099,1.30812,1.4059565,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-19,pp_voc_R[79],0.94682525,1.087496,1.231925,1.386258,1.548685,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-19,pp_voc_R[80],1.0519075,1.132698,1.221355,1.318882,1.4118355,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-19,pp_voc_R[81],1.107647,1.196602,1.292325,1.395988,1.506178,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-19,pp_voc_R[82],1.0474135,1.13647,1.226485,1.32261,1.428902,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-19,pp_voc_R[83],1.092091,1.224694,1.360095,1.506672,1.6642995,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-19,pp_voc_R[84],1.078091,1.214826,1.36648,1.517564,1.6852515,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-19,pp_voc_R[85],1.1039895,1.172732,1.247135,1.335144,1.4365395,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-20,pp_voc_R[86],1.2385575,1.34773,1.46168,1.596692,1.7511905,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-20,pp_voc_R[87],1.1677455,1.248924,1.33808,1.439932,1.555595,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-20,pp_voc_R[88],1.194752,1.28137,1.3821,1.492654,1.6171295,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-20,pp_voc_R[89],1.252978,1.336358,1.436445,1.549254,1.6803445,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-20,pp_voc_R[90],1.215967,1.32499,1.451385,1.591156,1.742662,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-20,pp_voc_R[91],1.0375935,1.239572,1.435725,1.649598,1.8781835,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-20,pp_voc_R[92],1.2616495,1.333704,1.41939,1.519894,1.6326785,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-21,pp_voc_R[93],1.2356015,1.343448,1.458125,1.596482,1.764348,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-21,pp_voc_R[94],1.171514,1.24907,1.33794,1.439782,1.5561405,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-21,pp_voc_R[95],1.2065635,1.292938,1.387125,1.502242,1.6255145,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-21,pp_voc_R[96],1.263338,1.346574,1.44357,1.555562,1.6758875,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-21,pp_voc_R[97],1.2207955,1.330772,1.455225,1.600922,1.7636615,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-21,pp_voc_R[98],1.0488435,1.25117,1.448145,1.658002,1.8893495,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-21,pp_voc_R[99],1.2715285,1.343568,1.4286,1.531444,1.647277,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-22,pp_voc_R[100],1.255666,1.364164,1.48414,1.624472,1.7713585,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-22,pp_voc_R[101],1.169909,1.253668,1.346645,1.447362,1.565182,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-22,pp_voc_R[102],1.2015845,1.289628,1.387095,1.502176,1.634,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-22,pp_voc_R[103],1.260549,1.346,1.440695,1.55743,1.6890235,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-22,pp_voc_R[104],1.2261235,1.330426,1.458155,1.59668,1.752361,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-22,pp_voc_R[105],1.0517615,1.248096,1.442125,1.650534,1.885806,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-22,pp_voc_R[106],1.263649,1.337306,1.426475,1.53312,1.6560925,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-23,pp_voc_R[107],1.2560385,1.358256,1.484235,1.617696,1.771639,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-23,pp_voc_R[108],1.1733665,1.251694,1.340515,1.449452,1.554317,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-23,pp_voc_R[109],1.2017365,1.286282,1.385555,1.49676,1.621242,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-23,pp_voc_R[110],1.263921,1.347568,1.442785,1.55605,1.6876735,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-23,pp_voc_R[111],1.225038,1.334458,1.45598,1.598816,1.7597565,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-23,pp_voc_R[112],1.045445,1.241676,1.447595,1.662438,1.8861505,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-23,pp_voc_R[113],1.267804,1.3411,1.430755,1.534644,1.6471205,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-05,pp_voc_R[1],1.8786865,2.097806,2.358815,2.65978,3.006076,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-05,pp_voc_R[2],1.6916605,1.901374,2.14559,2.42445,2.7546855,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-05,pp_voc_R[3],1.739998,1.948014,2.17897,2.455386,2.7618785,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-06,pp_voc_R[4],1.8916935,2.09956,2.348425,2.646626,3.00255,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-06,pp_voc_R[5],1.6739455,1.89736,2.13643,2.442012,2.78177,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-06,pp_voc_R[6],1.4510765,1.692736,1.95375,2.247452,2.6164975,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-06,pp_voc_R[7],1.754097,1.946676,2.184995,2.463732,2.8233145,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-07,pp_voc_R[8],1.8851365,2.08747,2.343135,2.645248,2.983083,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-07,pp_voc_R[9],1.6844135,1.89443,2.14725,2.427084,2.758508,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-07,pp_voc_R[10],1.4455675,1.683716,1.952845,2.252252,2.576613,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-07,pp_voc_R[11],1.735318,1.944908,2.179895,2.464152,2.779207,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-08,pp_voc_R[12],1.6991625,1.933126,2.188405,2.5024,2.861866,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-08,pp_voc_R[13],1.671238,1.907006,2.17981,2.496782,2.8744845,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-08,pp_voc_R[14],1.5724085,1.766978,1.984985,2.242162,2.5510515,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-08,pp_voc_R[15],1.9526345,2.169374,2.43235,2.759096,3.151547,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-09,pp_voc_R[16],1.950611,2.173106,2.46268,2.812684,3.247345,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-09,pp_voc_R[17],1.931323,2.173056,2.46878,2.820102,3.238846,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-09,pp_voc_R[18],1.766661,1.978436,2.220455,2.498626,2.8492025,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-09,pp_voc_R[19],1.9354605,2.164178,2.441075,2.769924,3.140385,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-10,pp_voc_R[20],1.7400585,2.012644,2.325845,2.697038,3.1512535,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-10,pp_voc_R[21],1.9326365,2.175142,2.45961,2.80967,3.2278485,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-10,pp_voc_R[22],1.9231575,2.165534,2.461015,2.827426,3.233516,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-10,pp_voc_R[23],1.7757625,1.97594,2.21629,2.512388,2.855039,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-10,pp_voc_R[24],1.933127,2.164862,2.437355,2.767976,3.1687595,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-11,pp_voc_R[25],1.7313365,1.936638,2.17521,2.475272,2.8177125,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-11,pp_voc_R[26],2.175753,2.407576,2.70032,3.054986,3.512738,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-11,pp_voc_R[27],1.9399975,2.210288,2.509295,2.885894,3.3220265,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-11,pp_voc_R[28],1.7721275,1.999246,2.28262,2.616206,2.9960295,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-11,pp_voc_R[29],1.7657525,1.996942,2.28824,2.6205,3.0061595,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-11,pp_voc_R[30],2.0213935,2.241384,2.505795,2.822274,3.1881815,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-12,pp_voc_R[31],1.7401035,1.937898,2.17644,2.470536,2.8100275,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-12,pp_voc_R[32],2.158426,2.400926,2.67741,3.047364,3.4906445,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-12,pp_voc_R[33],1.9806215,2.225524,2.514445,2.858138,3.280739,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-12,pp_voc_R[34],1.744255,1.967218,2.237205,2.545622,2.903313,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-12,pp_voc_R[35],1.720068,1.96509,2.242665,2.549376,2.9211715,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-12,pp_voc_R[36],2.006384,2.204932,2.45344,2.744902,3.0772525,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-13,pp_voc_R[37],1.7024265,1.896462,2.136185,2.406546,2.7306105,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-13,pp_voc_R[38],2.155808,2.375596,2.65353,2.985834,3.4089595,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-13,pp_voc_R[39],1.9228465,2.18113,2.48086,2.80069,3.197773,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-13,pp_voc_R[40],1.7487395,1.970558,2.247755,2.552154,2.9124825,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-13,pp_voc_R[41],1.7348665,1.97844,2.23587,2.557046,2.925743,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-13,pp_voc_R[42],0.8586915,1.148148,1.43181,1.715534,2.018743,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-13,pp_voc_R[43],1.9985595,2.204544,2.45903,2.746352,3.075957,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-14,pp_voc_R[44],1.40727,1.636188,1.87554,2.131446,2.4138115,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-14,pp_voc_R[45],1.3057765,1.44432,1.600995,1.77957,1.977963,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-14,pp_voc_R[46],1.2706695,1.42496,1.59734,1.79707,2.014093,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-14,pp_voc_R[47],1.2968445,1.461604,1.640605,1.83962,2.0541105,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-14,pp_voc_R[48],1.5489215,1.745626,1.96464,2.21291,2.493432,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-14,pp_voc_R[49],1.0493405,1.264776,1.5006,1.755764,2.0396245,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-14,pp_voc_R[50],1.347821,1.4856,1.63295,1.814406,1.999644,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-15,pp_voc_R[51],1.416808,1.633574,1.87608,2.134586,2.4304335,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-15,pp_voc_R[52],1.3029235,1.442438,1.597215,1.78516,1.984926,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-15,pp_voc_R[53],1.1163375,1.28011,1.45857,1.64393,1.8478915,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-15,pp_voc_R[54],1.1752495,1.337392,1.507065,1.687162,1.871355,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-15,pp_voc_R[55],1.464178,1.650486,1.86054,2.09592,2.346978,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-15,pp_voc_R[56],0.9620514,1.18953,1.419845,1.656092,1.909874,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-15,pp_voc_R[57],1.2263055,1.361452,1.502275,1.65129,1.816365,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-16,pp_voc_R[58],1.192362,1.386024,1.61656,1.8495,2.0891735,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-16,pp_voc_R[59],1.2084205,1.348574,1.504735,1.669672,1.8397485,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-16,pp_voc_R[60],1.120219,1.279352,1.45689,1.638862,1.8270845,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-16,pp_voc_R[61],1.165887,1.335372,1.501335,1.680478,1.8672885,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-16,pp_voc_R[62],1.4517655,1.657238,1.858265,2.09698,2.349476,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-16,pp_voc_R[63],0.954633,1.18235,1.41658,1.65894,1.9024265,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-16,pp_voc_R[64],1.237273,1.361288,1.50364,1.650608,1.7990405,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-17,pp_voc_R[65],0.9164154,1.147024,1.368095,1.61339,1.8636595,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-17,pp_voc_R[66],1.076559,1.20447,1.33592,1.480762,1.632384,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-17,pp_voc_R[67],1.184604,1.31544,1.46104,1.618906,1.801108,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-17,pp_voc_R[68],1.072514,1.204404,1.351955,1.495578,1.643406,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-17,pp_voc_R[69],1.1516095,1.368188,1.57982,1.81115,2.044427,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-17,pp_voc_R[70],1.108038,1.318724,1.53602,1.773504,2.035826,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-17,pp_voc_R[71],1.119162,1.22712,1.34155,1.467672,1.5959335,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-18,pp_voc_R[72],0.903921,1.131386,1.36614,1.595678,1.8446115,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-18,pp_voc_R[73],1.08377,1.209172,1.3389,1.47701,1.632281,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-18,pp_voc_R[74],1.1711655,1.306204,1.458155,1.60885,1.775194,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-18,pp_voc_R[75],1.0646415,1.205868,1.34545,1.49059,1.6403815,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-18,pp_voc_R[76],1.14372,1.357908,1.56948,1.801046,2.0557605,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-18,pp_voc_R[77],1.0856635,1.297014,1.534985,1.77859,2.0499675,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-18,pp_voc_R[78],1.120319,1.228386,1.346185,1.470462,1.605642,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-19,pp_voc_R[79],0.9039353,1.125342,1.352685,1.590818,1.8179415,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-19,pp_voc_R[80],1.0836235,1.205482,1.333505,1.473168,1.632501,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-19,pp_voc_R[81],1.184225,1.310564,1.456155,1.607454,1.7745215,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-19,pp_voc_R[82],1.0669945,1.20622,1.349305,1.489118,1.6502895,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-19,pp_voc_R[83],1.1405295,1.346402,1.57678,1.799268,2.0412765,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-19,pp_voc_R[84],1.0947445,1.315718,1.549785,1.79077,2.05131,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-19,pp_voc_R[85],1.1556675,1.260268,1.38251,1.512514,1.654509,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-20,pp_voc_R[86],1.3713515,1.54778,1.730325,1.936562,2.1714405,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-20,pp_voc_R[87],1.2582115,1.386258,1.52148,1.669534,1.8362475,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-20,pp_voc_R[88],1.2944145,1.433646,1.59271,1.764216,1.9438945,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-20,pp_voc_R[89],1.414928,1.542068,1.687205,1.845878,2.0110755,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-20,pp_voc_R[90],1.3422265,1.510916,1.710535,1.930286,2.155882,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-20,pp_voc_R[91],1.0487855,1.37196,1.679445,2.021086,2.3798095,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-20,pp_voc_R[92],1.412924,1.52732,1.65664,1.80413,1.9605315,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-21,pp_voc_R[93],1.3924315,1.555796,1.741385,1.941038,2.171941,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-21,pp_voc_R[94],1.25183,1.382576,1.5158,1.670858,1.8399855,Posterior prediction,region,intrinsic,TRUE,sequence,London
