age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
,2021-12-13,pp_voc_R[42],0.91067955,1.10904,1.30086,1.500834,1.715163,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-13,pp_voc_R[43],1.604654,1.748424,1.92265,2.146454,2.38364,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-14,pp_voc_R[44],1.291109,1.43133,1.58496,1.76409,1.974962,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-14,pp_voc_R[45],1.219467,1.3094,1.42481,1.560258,1.7115225,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-14,pp_voc_R[46],1.189433,1.303876,1.428785,1.57731,1.745568,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-14,pp_voc_R[47],1.2154345,1.321936,1.444805,1.589684,1.7604495,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-14,pp_voc_R[48],1.360171,1.485414,1.641045,1.816414,2.0385645,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-14,pp_voc_R[49],1.0589895,1.204684,1.36065,1.535984,1.7362475,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-14,pp_voc_R[50],1.2533665,1.339666,1.442855,1.567626,1.7230295,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-15,pp_voc_R[51],1.2816265,1.421592,1.58725,1.767278,1.987627,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-15,pp_voc_R[52],1.2232865,1.31403,1.420285,1.5545,1.7172585,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-15,pp_voc_R[53],1.0817445,1.19867,1.312815,1.443216,1.583631,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-15,pp_voc_R[54],1.110137,1.223638,1.34254,1.465786,1.598433,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-15,pp_voc_R[55],1.3038435,1.42166,1.56694,1.73569,1.9205235,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-15,pp_voc_R[56],0.9672614,1.125156,1.285605,1.458116,1.6381525,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-15,pp_voc_R[57],1.155525,1.242542,1.341535,1.45029,1.5737585,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-16,pp_voc_R[58],1.116762,1.25966,1.404915,1.562106,1.7385175,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-16,pp_voc_R[59],1.143476,1.238828,1.342405,1.461826,1.5984045,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-16,pp_voc_R[60],1.0820785,1.193552,1.315325,1.449526,1.5947035,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-16,pp_voc_R[61],1.1223335,1.226384,1.341275,1.469104,1.6103305,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-16,pp_voc_R[62],1.303148,1.427148,1.567255,1.73221,1.911798,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-16,pp_voc_R[63],0.96548175,1.129108,1.28903,1.450316,1.640128,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-16,pp_voc_R[64],1.16179,1.24768,1.34296,1.44933,1.572294,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-17,pp_voc_R[65],0.940415,1.099572,1.252115,1.410314,1.58207,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-17,pp_voc_R[66],1.0632475,1.148948,1.236065,1.332502,1.450031,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-17,pp_voc_R[67],1.1237075,1.21334,1.31019,1.428722,1.548208,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-17,pp_voc_R[68],1.0527255,1.143534,1.239495,1.342448,1.45415,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-17,pp_voc_R[69],1.117387,1.25176,1.395055,1.547544,1.7210325,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-17,pp_voc_R[70],1.0670725,1.212768,1.36605,1.538372,1.730175,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-17,pp_voc_R[71],1.0803135,1.155568,1.235425,1.3222,1.4244495,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-18,pp_voc_R[72],0.92953795,1.084634,1.236715,1.394356,1.571781,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-18,pp_voc_R[73],1.0586785,1.142766,1.235515,1.330672,1.4403665,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-18,pp_voc_R[74],1.110367,1.202816,1.301225,1.41175,1.5249445,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-18,pp_voc_R[75],1.0421,1.138598,1.233515,1.33708,1.4494945,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-18,pp_voc_R[76],1.0964915,1.233406,1.380815,1.535158,1.703262,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-18,pp_voc_R[77],1.0546035,1.204466,1.36261,1.529278,1.7028095,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-18,pp_voc_R[78],1.081033,1.154784,1.235305,1.325826,1.422343,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-19,pp_voc_R[79],0.9225466,1.09202,1.24571,1.40245,1.566161,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-19,pp_voc_R[80],1.0555565,1.13973,1.23139,1.332646,1.443976,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-19,pp_voc_R[81],1.113459,1.207508,1.306875,1.420082,1.5373925,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-19,pp_voc_R[82],1.0538535,1.13973,1.23456,1.341412,1.4490655,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-19,pp_voc_R[83],1.095687,1.239262,1.385205,1.546506,1.7294945,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-19,pp_voc_R[84],1.074839,1.222828,1.379745,1.549784,1.729856,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-19,pp_voc_R[85],1.1069905,1.184282,1.267675,1.357316,1.4620575,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-20,pp_voc_R[86],1.2519145,1.367804,1.49452,1.646452,1.805245,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-20,pp_voc_R[87],1.1783575,1.26134,1.357105,1.470882,1.5971125,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-20,pp_voc_R[88],1.203551,1.296504,1.403125,1.52441,1.6609515,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-20,pp_voc_R[89],1.279823,1.360248,1.46333,1.584424,1.7216765,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-20,pp_voc_R[90],1.227892,1.350288,1.478175,1.628546,1.8021435,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-20,pp_voc_R[91],1.0350355,1.251078,1.466285,1.700378,1.9425975,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-20,pp_voc_R[92],1.266579,1.34846,1.441725,1.552276,1.6741765,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-21,pp_voc_R[93],1.2485535,1.360888,1.493895,1.644062,1.81281,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-21,pp_voc_R[94],1.1794415,1.263066,1.36108,1.468858,1.59589,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-21,pp_voc_R[95],1.214113,1.304516,1.41009,1.53467,1.679564,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-21,pp_voc_R[96],1.278809,1.368484,1.467615,1.586414,1.7234045,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-21,pp_voc_R[97],1.237518,1.357352,1.483655,1.648466,1.8155085,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-21,pp_voc_R[98],1.070524,1.269354,1.474735,1.706644,1.978965,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-21,pp_voc_R[99],1.276966,1.358252,1.454985,1.564658,1.6878205,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-22,pp_voc_R[100],1.271148,1.38398,1.516455,1.660468,1.827413,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-22,pp_voc_R[101],1.180062,1.266434,1.368585,1.477992,1.6121455,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-22,pp_voc_R[102],1.223163,1.307876,1.409925,1.535888,1.6666715,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-22,pp_voc_R[103],1.275757,1.367488,1.469215,1.594524,1.725797,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-22,pp_voc_R[104],1.232355,1.349012,1.48801,1.636042,1.822675,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-22,pp_voc_R[105],1.0541585,1.263434,1.47996,1.709568,1.9652095,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-22,pp_voc_R[106],1.2795005,1.358748,1.456605,1.570624,1.701961,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-23,pp_voc_R[107],1.261673,1.38272,1.51484,1.666628,1.828877,Posterior prediction,region,household,TRUE,sequence,East of England
,2021-12-23,pp_voc_R[108],1.173409,1.261586,1.36266,1.48317,1.617733,Posterior prediction,region,household,TRUE,sequence,London
,2021-12-23,pp_voc_R[109],1.210959,1.305324,1.41147,1.53372,1.683006,Posterior prediction,region,household,TRUE,sequence,Midlands
,2021-12-23,pp_voc_R[110],1.2858585,1.368758,1.4712,1.596232,1.73004,Posterior prediction,region,household,TRUE,sequence,North East and Yorkshire
,2021-12-23,pp_voc_R[111],1.2347165,1.352482,1.489275,1.64702,1.8088625,Posterior prediction,region,household,TRUE,sequence,North West
,2021-12-23,pp_voc_R[112],1.03832,1.263356,1.478165,1.712324,1.970206,Posterior prediction,region,household,TRUE,sequence,South East
,2021-12-23,pp_voc_R[113],1.2839265,1.359504,1.455105,1.573492,1.70774,Posterior prediction,region,household,TRUE,sequence,South West
,2021-12-05,pp_voc_R[1],1.944779,2.15567,2.43692,2.771372,3.1761785,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-05,pp_voc_R[2],1.731627,1.957106,2.223505,2.54984,2.92333,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-05,pp_voc_R[3],1.7718685,2.00147,2.261685,2.567042,2.9461875,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-06,pp_voc_R[4],1.9252295,2.155588,2.440095,2.778462,3.1667055,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-06,pp_voc_R[5],1.7188095,1.95358,2.22889,2.543286,2.9177235,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-06,pp_voc_R[6],1.4657615,1.730976,2.029315,2.364876,2.7567065,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-06,pp_voc_R[7],1.780606,2.000178,2.25558,2.56475,2.919804,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-07,pp_voc_R[8],1.9294505,2.156866,2.425315,2.770982,3.1714415,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-07,pp_voc_R[9],1.7445655,1.957896,2.22434,2.540006,2.9279385,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-07,pp_voc_R[10],1.492632,1.735428,2.02919,2.358082,2.7333635,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-07,pp_voc_R[11],1.787822,1.997984,2.25752,2.564926,2.959815,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-08,pp_voc_R[12],1.7400705,1.989704,2.282315,2.618932,3.0221015,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-08,pp_voc_R[13],1.7015265,1.95836,2.26041,2.610912,3.007728,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-08,pp_voc_R[14],1.6127315,1.814654,2.054365,2.331176,2.6850995,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-08,pp_voc_R[15],2.005872,2.256272,2.55837,2.936102,3.3813465,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-09,pp_voc_R[16],2.0060185,2.266092,2.57795,2.973808,3.462943,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-09,pp_voc_R[17],2.0061075,2.264566,2.58156,2.978274,3.501253,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-09,pp_voc_R[18],1.8306555,2.043524,2.324765,2.650496,3.0585035,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-09,pp_voc_R[19],2.0061795,2.254024,2.555715,2.934336,3.37305,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-10,pp_voc_R[20],1.7988055,2.10741,2.46041,2.865796,3.337694,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-10,pp_voc_R[21],2.009261,2.259056,2.583365,2.976418,3.440884,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-10,pp_voc_R[22],1.9923425,2.268206,2.5792,2.987884,3.4810705,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-10,pp_voc_R[23],1.8381275,2.05899,2.3226,2.645312,3.03129,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-10,pp_voc_R[24],2.00507,2.257858,2.557975,2.941988,3.4059535,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-11,pp_voc_R[25],1.780115,2.01029,2.278405,2.60316,2.985647,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-11,pp_voc_R[26],2.249631,2.506904,2.83175,3.236162,3.714455,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-11,pp_voc_R[27],2.022019,2.308866,2.630005,3.034558,3.5355045,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-11,pp_voc_R[28],1.8263685,2.092946,2.39534,2.76583,3.1910995,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-11,pp_voc_R[29],1.79924,2.080212,2.37929,2.745798,3.183646,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-11,pp_voc_R[30],2.096838,2.329652,2.628175,2.985644,3.3899555,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-12,pp_voc_R[31],1.794427,2.018816,2.284035,2.600406,3.03273,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-12,pp_voc_R[32],2.2407445,2.495332,2.825445,3.249748,3.7402345,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-12,pp_voc_R[33],2.042788,2.301852,2.632615,3.025856,3.497678,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-12,pp_voc_R[34],1.782998,2.043,2.31568,2.663078,3.0670405,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-12,pp_voc_R[35],1.7851515,2.031362,2.33662,2.687116,3.1020615,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-12,pp_voc_R[36],2.0651155,2.265268,2.54826,2.868346,3.2515575,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-13,pp_voc_R[37],1.7320645,1.957044,2.20421,2.523724,2.8490125,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-13,pp_voc_R[38],2.21716,2.471008,2.784165,3.148472,3.5907515,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-13,pp_voc_R[39],1.987196,2.24379,2.561845,2.936634,3.3657575,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-13,pp_voc_R[40],1.7587905,2.036018,2.326395,2.666036,3.0797965,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-13,pp_voc_R[41],1.78972,2.029078,2.33436,2.676892,3.081213,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-13,pp_voc_R[42],0.8584378,1.143266,1.458745,1.782476,2.1159335,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-13,pp_voc_R[43],2.056565,2.282368,2.549105,2.88464,3.257175,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-14,pp_voc_R[44],1.460369,1.683032,1.930155,2.226468,2.54848,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-14,pp_voc_R[45],1.33978,1.480398,1.64598,1.842434,2.049213,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-14,pp_voc_R[46],1.298259,1.465352,1.648075,1.863498,2.1395775,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-14,pp_voc_R[47],1.31985,1.488038,1.68751,1.904078,2.15653,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-14,pp_voc_R[48],1.5897185,1.791584,2.020915,2.306214,2.614034,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-14,pp_voc_R[49],1.067164,1.294956,1.545915,1.818306,2.120433,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-14,pp_voc_R[50],1.3917765,1.525972,1.685895,1.877388,2.0981015,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-15,pp_voc_R[51],1.472121,1.685462,1.93832,2.2199,2.562176,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-15,pp_voc_R[52],1.329522,1.480172,1.654435,1.856258,2.0770725,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-15,pp_voc_R[53],1.12454,1.30053,1.483205,1.684572,1.896929,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-15,pp_voc_R[54],1.1759215,1.33414,1.522605,1.717876,1.911384,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-15,pp_voc_R[55],1.456523,1.660954,1.89607,2.14841,2.426629,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-15,pp_voc_R[56],0.9606764,1.192258,1.44489,1.71281,1.9901585,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-15,pp_voc_R[57],1.246167,1.384028,1.52781,1.69004,1.859882,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-16,pp_voc_R[58],1.1701785,1.400456,1.63987,1.891476,2.171702,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
,2021-12-16,pp_voc_R[59],1.217216,1.376456,1.533675,1.709472,1.8984495,Posterior prediction,region,intrinsic,TRUE,sequence,London
,2021-12-16,pp_voc_R[60],1.136618,1.298472,1.48101,1.67502,1.909081,Posterior prediction,region,intrinsic,TRUE,sequence,Midlands
,2021-12-16,pp_voc_R[61],1.169686,1.34584,1.528435,1.715932,1.926161,Posterior prediction,region,intrinsic,TRUE,sequence,North East and Yorkshire
,2021-12-16,pp_voc_R[62],1.4663255,1.67772,1.89817,2.147058,2.4100875,Posterior prediction,region,intrinsic,TRUE,sequence,North West
,2021-12-16,pp_voc_R[63],0.95075385,1.180636,1.442315,1.709284,1.9909925,Posterior prediction,region,intrinsic,TRUE,sequence,South East
,2021-12-16,pp_voc_R[64],1.2433285,1.378194,1.52629,1.696486,1.869911,Posterior prediction,region,intrinsic,TRUE,sequence,South West
,2021-12-17,pp_voc_R[65],0.9122239,1.138442,1.38639,1.643606,1.9031365,Posterior prediction,region,intrinsic,TRUE,sequence,East of England
